startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q_recaptchascore,consent,ready_quiz1,quiz1_1,quiz1_2,quiz1_3,allocation_luck,ready_quiz2,quiz2_1,quiz2_2,quiz2_3,allocation_merit,ready_quiz3,quiz3_1,quiz3_2,quiz3_3,allocation_educ,ready_quiz4,quiz4_1,quiz4_2,quiz4_3,tickYN_educ,tickYN_educ_firstClick,tickYN_educ_lastClick,q91_pagesubmit,tickYN_educ_tick_count,tick241_educ,allocation_info_educ_NoTick,allocation_info_educ_YesTick,ready_quiz5,quiz5_1,quiz5_2,quiz5_3,allocation_employ,ready_quiz6,quiz6_1,quiz6_2,quiz6_3,tickYN_employ,tickYN_employ_firstClick,tickYN_employ_lastClick,q151_pagesubmit,tickYN_employ_tick_count,tick241_employ,allocation_info_employ_NoTick,allocation_info_employ_YesTick,survey_fair1,survey_reason_text,q182_4_text,q182_7_text,male,age,edu,income,party,q187_6_text,attitude,englishNative,q189_2_text,followup,mTurkID,sc0,sc1,confirmation_code,scoreopportunity,scoreemployment,passQuiz
2022-02-02 19:12:07,2022-02-02 19:14:15,IP Address,97.102.250.145,100,128,True,2022-02-02 19:14:15,R_2rkEchSaPXM2MHA,,,,,28.064697265625,-80.62059783935546875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,0,0,28706,,,
2022-02-02 19:09:59,2022-02-02 19:14:39,IP Address,67.252.34.26,100,280,True,2022-02-02 19:14:40,R_xyN4Jriu5TkFrrz,,,,,42.8990936279296875,-78.880401611328125,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,"some college education, or 2 year college degree","$15,001 to $30,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,ABDD1YZ7XTNZR,0,0,16844,,,
2022-02-02 19:11:47,2022-02-02 19:15:05,IP Address,47.44.91.50,100,198,True,2022-02-02 19:15:06,R_1FzzCQ8Lo4OQAHk,,,,,43.5500030517578125,-89.4738006591796875,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 5 USD and worker B is paid 1 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,"some college education, or 2 year college degree","$50,001 to $70,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes, A1N42UVFXE4L8G,0,0,33555,,,
2022-02-02 19:14:32,2022-02-02 19:15:07,IP Address,75.162.3.243,100,34,True,2022-02-02 19:15:07,R_31ilwTuBK4lBN3l,,,,,41.576904296875,-93.80210113525390625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,0,0,59210,,,
2022-02-02 19:09:23,2022-02-02 19:15:17,IP Address,97.83.129.162,100,354,True,2022-02-02 19:15:18,R_2X4LyDNoJVxs6HL,,,,,43.0724945068359375,-89.4490966796875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,60 to 69,graduated from a 4 year college,"$70,001 to $100,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1JBQ2BEO3GABM,0,0,95010,0,,
2022-02-02 19:11:50,2022-02-02 19:15:19,IP Address,74.215.50.78,100,209,True,2022-02-02 19:15:19,R_2w4Rr6eZAGLrbfd,,,,,39.139007568359375,-84.42960357666015625,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,graduated from a 4 year college,"$70,001 to $100,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,APU33EKHZ3SCK,0,0,46622,,,
2022-02-02 19:13:34,2022-02-02 19:15:38,IP Address,172.250.31.231,100,123,True,2022-02-02 19:15:38,R_bNqoaGJgTbU0NEt,,,,,34.0675048828125,-118.3520965576171875,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 0 USD and worker B is paid 6 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,graduated from a 4 year college,"$70,001 to $100,000",Republican,,The amount of inequality in society is very reasonable.,Yes,,Yes,A2UL0AI8O2MSMA,0,0,58011,,,
2022-02-02 19:11:22,2022-02-02 19:15:48,IP Address,65.141.198.90,100,266,True,2022-02-02 19:15:49,R_1EiHg2t5W3HSnkS,,,,,33.54010009765625,-112.31610107421875,anonymous,EN,0.89999997615814208984375,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 5 USD and worker B is paid 1 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,"some college education, or 2 year college degree","$30,001 to $50,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AMOBC1D09Q381,0,0,61730,,,
2022-02-02 19:10:53,2022-02-02 19:16:09,IP Address,45.20.23.153,100,316,True,2022-02-02 19:16:09,R_u2IEVMlj0QieKxb,,,,,33.687103271484375,-84.1510009765625,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,"some college education, or 2 year college degree","$30,001 to $50,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1RHZY56YHGR88,0,0,43624,,,
2022-02-02 19:14:31,2022-02-02 19:16:16,IP Address,76.183.60.31,100,104,True,2022-02-02 19:16:16,R_3r34UgY4cEPUM0s,,,,,32.7122955322265625,-96.7938995361328125,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,53758,,,
2022-02-02 19:13:13,2022-02-02 19:16:32,IP Address,75.68.22.55,100,198,True,2022-02-02 19:16:33,R_2aK7Eol9lc8hIuE,,,,,43.3656005859375,-72.34420013427734375,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Male,30 to 39,"some college education, or 2 year college degree","$30,001 to $50,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A17LWFDOQOYQXS,0,0,23694,,,
2022-02-02 19:13:17,2022-02-02 19:16:34,IP Address,24.115.223.131,100,197,True,2022-02-02 19:16:34,R_xg8c0SQrhzgoy5j,,,,,40.7888031005859375,-76.5623016357421875,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$15,001 to $30,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AFH713N130KR1,0,0,76217,,,
2022-02-02 19:12:52,2022-02-02 19:16:36,IP Address,67.234.219.198,100,223,True,2022-02-02 19:16:36,R_21EsScwdIn0E298,,,,,33.5594024658203125,-112.09020233154296875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,have not completed high school,"$30,001 to $50,000",Other (please specify),Socialist,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1VCGIWWZWM8GD,0,0,94896,,,
2022-02-02 19:12:59,2022-02-02 19:16:44,IP Address,23.120.78.114,100,224,True,2022-02-02 19:16:44,R_ekOkYXBYtHsWtWx,,,,,31.86810302734375,-90.40290069580078125,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers should be followed.,,,Female,40 to 49,graduated from a 4 year college,I prefer not to answer,Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A3MUW3RCHP2BBJ,0,0,15212,,,
2022-02-02 19:08:57,2022-02-02 19:16:45,IP Address,172.58.171.208,100,467,True,2022-02-02 19:16:46,R_1msVne9PvvZJ4sU,,,,,28.5435943603515625,-81.37380218505859375,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 4 USD and worker B is paid 2 USD.,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,50 to 59,"some college education, or 2 year college degree","$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A31HAUTYYU5UKJ,0,0,29347,,0,
2022-02-02 19:11:51,2022-02-02 19:16:52,IP Address,97.104.40.187,100,300,True,2022-02-02 19:16:53,R_3M429pVNrUx258N,,,,,28.5503997802734375,-81.18329620361328125,anonymous,EN,0.89999997615814208984375,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 5 USD and worker B is paid 1 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,completed high school,"$15,001 to $30,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A293D7FWLMNMLI,0,0,93556,,,
2022-02-02 19:13:31,2022-02-02 19:17:02,IP Address,75.162.106.29,100,210,True,2022-02-02 19:17:02,R_1PS4xi6al5TYqQs,,,,,41.6244049072265625,-93.669403076171875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,75158,,,
2022-02-02 19:17:02,2022-02-02 19:17:48,IP Address,172.124.18.158,100,46,True,2022-02-02 19:17:49,R_0lGzDEu6gwtz7j3,,,,,36.0605926513671875,-95.9456024169921875,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,83639,,,
2022-02-02 19:12:11,2022-02-02 19:18:22,IP Address,98.207.233.216,100,371,True,2022-02-02 19:18:23,R_1cSUJaX8X4XOdjS,,,,,37.3589935302734375,-122.08660125732421875,anonymous,EN,0.699999988079071044921875,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,5.882,115.702,117.284,33,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 4 USD and worker B is paid 2 USD.,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,23 to 29,graduated from a 4 year college,"$100,001 to $130,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A3DV82BTWL6MQK,0,33,78314,,33,
2022-02-02 19:15:55,2022-02-02 19:18:23,IP Address,174.80.207.41,100,147,True,2022-02-02 19:18:24,R_3n7vJT37PteRthj,,,,,36.1985015869140625,-81.1352996826171875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,40 to 49,"some college education, or 2 year college degree","$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2CUF46E1APCQJ,0,0,77787,0,,
2022-02-02 19:15:52,2022-02-02 19:18:29,IP Address,108.52.10.224,100,157,True,2022-02-02 19:18:30,R_3j84Hh1rNB3bqr7,,,,,40.3800048828125,-75.27179718017578125,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,48747,,,
2022-02-02 19:15:46,2022-02-02 19:18:45,IP Address,35.16.63.49,100,178,True,2022-02-02 19:18:45,R_3IbIM8kfJMIHmQY,,,,,42.5137939453125,-82.93959808349609375,anonymous,EN,0.89999997615814208984375,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,18 to 22,"some college education, or 2 year college degree","$0 to $15,000",I do not vote,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2Z4DVNGI564R8,0,0,52874,,,
2022-02-02 19:14:45,2022-02-02 19:18:56,IP Address,174.199.35.73,100,251,True,2022-02-02 19:18:56,R_3KVeD1eZK7O4you,,,,,44.9705047607421875,-93.23889923095703125,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A4OTKOPHDLW3T,0,0,98991,,,
2022-02-02 19:10:59,2022-02-02 19:19:04,IP Address,67.169.197.133,100,485,True,2022-02-02 19:19:05,R_4NJoN9fuwxuJWpz,,,,,44.94659423828125,-123.010498046875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 5 USD and worker B is paid 1 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,"some college education, or 2 year college degree","$15,001 to $30,000",Democrat,,The amount of inequality in society is very reasonable.,Yes,,Yes,AYLYPUM9YFXXO,0,0,57204,,,
2022-02-02 19:14:35,2022-02-02 19:19:12,IP Address,174.19.13.172,100,276,True,2022-02-02 19:19:12,R_1DZmNedLrbHAdXZ,,,,,35.588592529296875,-77.14520263671875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Libertarian,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A159800JKC8IQO,0,0,99570,,,
2022-02-02 19:16:07,2022-02-02 19:20:17,IP Address,74.139.72.31,100,249,True,2022-02-02 19:20:17,R_2rABAX3LbtfD0rU,,,,,37.1027069091796875,-84.5431976318359375,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A39QNT9PQCP5KA,0,0,19458,,,
2022-02-02 19:17:16,2022-02-02 19:20:34,IP Address,209.107.190.167,100,197,True,2022-02-02 19:20:35,R_1rDotgWHf7mG4jh,,,,,40.6739959716796875,-73.97010040283203125,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,I did not redistribute because I believe the original rules of the reward scheme between the two workers should be followed.,,,Male,40 to 49,some graduate school attended or higher,"$100,001 to $130,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2YIB84VKYNKWD,0,0,72131,,,
2022-02-02 19:18:33,2022-02-02 19:20:38,IP Address,72.209.141.169,100,125,True,2022-02-02 19:20:39,R_3PpfiEYDyM3xCYF,,,,,37.6623992919921875,-97.3155975341796875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,40 to 49,some graduate school attended or higher,"$50,001 to $70,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1CM612SSQU5L,0,0,65922,,,
2022-02-02 19:19:07,2022-02-02 19:20:46,IP Address,108.32.52.15,100,98,True,2022-02-02 19:20:46,R_1kTzDkem3nNjAKe,,,,,40.42950439453125,-80.01519775390625,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,48709,,,
2022-02-02 19:17:44,2022-02-02 19:21:12,IP Address,97.113.36.58,100,207,True,2022-02-02 19:21:12,R_33d7HBU2cyPEnaK,,,,,47.6631011962890625,-122.3029022216796875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,23 to 29,some graduate school attended or higher,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1228O8OZIJMSP,0,0,11056,,,
2022-02-02 19:14:23,2022-02-02 19:21:41,IP Address,99.35.42.200,100,437,True,2022-02-02 19:21:41,R_2yqOfHBnltTrWY3,,,,,33.8513031005859375,-84.2870025634765625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Male,40 to 49,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3HJAT1ZJPPTBB,0,0,74077,0,,
2022-02-02 19:12:30,2022-02-02 19:21:42,IP Address,98.177.36.176,100,552,True,2022-02-02 19:21:43,R_vJj3jeTgsbZY3IJ,,,,,33.636199951171875,-112.09079742431640625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,5.436,116.662,134.38,33,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,50 to 59,completed high school,"$15,001 to $30,000",Libertarian,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2CA9R4T9ZFWVP,32,0,88937,32,,
2022-02-02 19:17:01,2022-02-02 19:21:48,IP Address,172.58.192.220,100,286,True,2022-02-02 19:21:48,R_PAIryyNTnCjR6dH,,,,,42.4095001220703125,-82.94699859619140625,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,40 to 49,completed high school,"$15,001 to $30,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3LAI91WJ5T9KW,0,0,57842,,,
2022-02-02 19:16:16,2022-02-02 19:22:00,IP Address,174.87.10.78,100,343,True,2022-02-02 19:22:00,R_DcpnaY13eRJgvGp,,,,,35.1259002685546875,-117.96540069580078125,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Male,40 to 49,"some college education, or 2 year college degree","$100,001 to $130,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A3BTJ2HAXLL088,0,0,27085,,,
2022-02-02 19:14:55,2022-02-02 19:22:01,IP Address,45.49.178.95,100,425,True,2022-02-02 19:22:01,R_2EsYMb7sKRntOb6,,,,,33.7371978759765625,-117.8231964111328125,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,graduated from a 4 year college,"$30,001 to $50,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2YLTA4QNKYSRY,0,0,53758,,,
2022-02-02 19:20:52,2022-02-02 19:22:45,IP Address,75.132.240.193,100,112,True,2022-02-02 19:22:46,R_UmsJ9Ty4APlc1od,,,,,38.568206787109375,-89.8964996337890625,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,0,0,56139,,,
2022-02-02 19:14:28,2022-02-02 19:22:48,IP Address,73.191.183.199,100,500,True,2022-02-02 19:22:49,R_Zfz6pwGyAAu7JaF,,,,,42.3760986328125,-83.0774993896484375,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,50 to 59,graduated from a 4 year college,"$0 to $15,000",Green Party,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1WYD305O12KFE,0,0,13594,,,
