startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q11,q41,q51,q61,q71,q81,q91,q111_firstclick,q111_lastclick,q111_pagesubmit,q111_clickcount,q121_firstclick,q121_lastclick,q121_pagesubmit,q121_clickcount,q123,q124,q125,q126,q127,q128,q129,q1210,q1211,q1212,q1213,q1214,q1215,q1216,q1217,q151_firstclick,q151_lastclick,q151_pagesubmit,q151_clickcount,q161_firstclick,q161_lastclick,q161_pagesubmit,q161_clickcount,q163,q164,q165,q166,q171_1,q171_2,q171_3,q171_4,q171_5,q172,q173,q174,q175,q176,q176_6_text,q177,q178,q178_2_text,q179,q1710,sc0,sc1,confirmation_code,fl_39_do,fl_7_do,fl_21_do,fl_16_do,batch
4/22/2022 7:30,4/22/2022 7:37,IP Address,172.77.141.217,100,413,TRUE,4/22/2022 7:37,R_3ikGIAthAkS3RZM,,,,,40.578,-81.0775,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,0,0,91.894,0,6.478,124.343,126.107,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,9,9,7,9,Female,18 to 22,"some college education, or 2 year college degree","$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1SFULX9H9EDZ9,15,0,73096,Vignette-MeritEmployment,FL_13,tutorial-highrelevance,,1
4/22/2022 7:30,4/22/2022 7:37,IP Address,69.138.118.93,100,401,TRUE,4/22/2022 7:37,R_zedfCrKsR1ni0qR,,,,,26.6284,-82.0197,anonymous,ZH-S,I agree,,,,,At least 60% but below 80% of managers,,8.07,8.07,58.97,1,4.053,115.608,116.415,19,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,7,6,9,1,2,Male,50 to 59,some graduate school attended or higher,"$170,001 or above",Democrat,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,A2127GZJV2AID2,15,0,80521,Vignette-InfoOpportunity,FL_12,,,1
4/22/2022 7:32,4/22/2022 7:37,IP Address,71.229.233.149,100,328,TRUE,4/22/2022 7:37,R_3RsV9aZYXxQBrGB,,,,,40.4837,-104.8994,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,0,0,60.823,0,4.355,79.447,80.307,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,6,6,7,4,3,Male,40 to 49,graduated from a 4 year college,"$70,001 to $100,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,AZ2HZXO2JMWPQ,15,0,10034,Vignette-MeritEmployment,FL_12,,,1
4/22/2022 7:33,4/22/2022 7:38,IP Address,99.73.18.38,100,294,TRUE,4/22/2022 7:38,R_10vJBrmEWe95Sz3,,,,,34.0297,-84.1469,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,,,,7.884,92.122,93.944,20,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,9 months,To create walls for the tunnels they dig,A few days at most,Through their skin,Warm and wet,Earthworms do not sense light but rely on sonar,Casings,"Moles, rats, fish and toads",1/3 its own body weight,0,0,28.537,0,,,,,,,,,10,8,6,8,9,Female,23 to 29,some graduate school attended or higher,"$0 to $15,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A20W85POM3LUUS,11,0,12394,Vignette-MeritEmployment,FL_13,tutorial-lowrelevance,,1
4/22/2022 7:32,4/22/2022 7:39,IP Address,96.241.102.140,100,409,TRUE,4/22/2022 7:39,R_1FOGXRzuui4xbR3,,,,,39.1585,-77.0837,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,0,0,80.565,0,10.124,93.94,95.279,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and dry,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,9,9,7,1,7,Male,70 or above,some graduate school attended or higher,"$50,001 to $70,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2Q70XBC1ADCFB,14,0,77997,Vignette-RandomEmployment,FL_13,tutorial-highrelevance,,1
4/22/2022 7:32,4/22/2022 7:39,IP Address,151.165.212.92,100,413,TRUE,4/22/2022 7:39,R_1BPdL8UFFOkptpc,,,,,32.8685,-97.2863,anonymous,ZH-S,I agree,,,,,At least 40% but below 60% of managers,,0,0,84.294,0,,,,,,,,,,,,,,,,,,,,,,,,4.89,19.937,22.463,7,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,2,4,10,1,1,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A3L459M9ME6WKI,0,4,24293,Vignette-InfoOpportunity,FL_14,,test-short,1
4/22/2022 7:33,4/22/2022 7:39,IP Address,174.84.243.103,100,403,TRUE,4/22/2022 7:39,R_x629jHNtXwvoAuZ,,,,,44.7603,-85.618,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,0,0,67.991,0,5.96,62.146,63.522,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Casings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,7,10,1,10,10,Male,50 to 59,graduated from a 4 year college,"$50,001 to $70,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A60NQZ1KE5U8T,14,0,68692,Vignette-RandomOpportunity,FL_12,,,1
4/22/2022 7:34,4/22/2022 7:39,IP Address,71.10.18.212,100,332,TRUE,4/22/2022 7:39,R_3NOkawqe09wYsTv,,,,,43.6055,-84.7796,anonymous,ZH-S,I agree,,,,,,At least 20% but below 40% of managers,0.511,33.813,40.013,6,2.111,92.683,93.742,41,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,10,8,10,Male,23 to 29,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A368VH12R48BBH,15,0,78319,Vignette-InfoEmployment,FL_11,,,1
4/22/2022 7:38,4/22/2022 7:40,IP Address,74.79.79.37,100,151,TRUE,4/22/2022 7:40,R_6rLiBzfAl9QDPzj,,,,,43.0842,-75.2287,anonymous,ZH-S,I agree,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,,0,0,7.478,0,7.015,35.29,36.626,17,Building tunnels in the soil,Help them sense danger,Fertilizer,Ring shaped parts that bend and stretch,Small insects,More than 20,60 days,To mark their territory,A few days at most,Through their skin,Warm and wet,Through their skin,Earthworm feces,"Moles, rats, fish and toads",Twice its own body weight,,,,,,,,,,,,,9,9,10,10,9,Female,40 to 49,graduated from a 4 year college,"$0 to $15,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A1SLCV4PLYB9GE,7,0,18327,Vignette-MeritOpportunity,FL_12,,,1
4/22/2022 7:32,4/22/2022 7:40,IP Address,73.54.28.157,100,481,TRUE,4/22/2022 7:40,R_22Y11wVyi5q6Vv1,,,,,26.5337,-81.7062,anonymous,ZH-S,I agree,,,,,,At least 40% but below 60% of managers,0,0,130.014,0,27.776,106.409,107.572,21,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,9 months,To create walls for the tunnels they dig,A few days at most,Through their bristles,Warm and wet,Through their skin,Casings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,10,10,10,Female,23 to 29,some graduate school attended or higher,"$50,001 to $70,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A34NIDEMZPCAWB,11,0,76131,Vignette-InfoEmployment,FL_13,tutorial-highrelevance,,1
4/22/2022 7:32,4/22/2022 7:40,IP Address,73.106.195.229,100,509,TRUE,4/22/2022 7:40,R_OleppNYm0Xaztkd,,,,,33.8992,-84.8572,anonymous,ZH-S,I agree,,,,,,Above 0 percent but below 20% of managers,0,0,115.533,0,6.641,82.819,84.042,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,7,5,0,1,Female,40 to 49,graduated from a 4 year college,"$50,001 to $70,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AI5NSNSFY62SH,15,0,38967,Vignette-InfoEmployment,FL_14,,test-long,1
4/22/2022 7:32,4/22/2022 7:40,IP Address,98.215.138.219,100,508,TRUE,4/22/2022 7:40,R_1jHyS96DBInIZQK,,,,,40.9509,-90.3658,anonymous,ZH-S,I agree,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,,0,0,155.09,0,6.943,107.421,109.813,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Earthworms do not sense light but rely on sonar,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,9,7,8,6,5,Male,60 to 69,"some college education, or 2 year college degree","$15,001 to $30,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A3TD3PWJ8BU2H1,14,0,78370,Vignette-MeritOpportunity,FL_14,,test-long,1
4/22/2022 7:33,4/22/2022 7:40,IP Address,107.126.61.120,100,448,TRUE,4/22/2022 7:40,R_cOp5scagSz1TJGF,,,,,35.9716,-87.1392,anonymous,ZH-S,I agree,,,,,At least 40% but below 60% of managers,,6.196,6.196,62.505,1,15.936,130.871,132.336,42,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,9 months,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,10,0,3,Male,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3AX7TD0RPYKF8,14,0,89967,Vignette-InfoOpportunity,FL_11,,,1
4/22/2022 7:31,4/22/2022 7:40,IP Address,73.75.76.72,100,539,TRUE,4/22/2022 7:40,R_AuglOyIMqrYpmBr,,,,,41.4615,-88.2786,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,,,9.948,117.395,119.347,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Small insects,More than 100,9 months,To confuse their predators,Weeks to months,Through their mouth,Warm and wet,Through their bristles,Castings,"Moles, rats, fish and toads",1/10 its own body weight,0,0,101.87,0,,,,,,,,,10,10,10,5,5,Female,40 to 49,completed high school,"$30,001 to $50,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A3KG6D3CQDEURV,9,0,81650,Vignette-RandomEmployment,FL_13,tutorial-lowrelevance,,1
4/22/2022 7:30,4/22/2022 7:41,IP Address,162.211.35.39,100,650,TRUE,4/22/2022 7:41,R_3ikeD8vnanIW3em,,,,,41.6024,-88.1978,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,1.457,128.212,128.81,4,2.202,103.254,104.004,29,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Casings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,5,5,10,Female,30 to 39,some graduate school attended or higher,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2L2Q8AOGK0NWF,14,0,44671,Vignette-RandomOpportunity,FL_13,tutorial-highrelevance,,1
4/22/2022 7:35,4/22/2022 7:41,IP Address,47.146.61.37,100,329,TRUE,4/22/2022 7:41,R_1n9kZLoEloDzotR,,,,,33.4901,-117.1852,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,0,0,47.117,0,3.688,95.821,96.776,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,60 days,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,10,10,10,Female,40 to 49,"some college education, or 2 year college degree","$170,001 or above",Republican,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1QHMJ1QOJAYPE,14,0,30520,Vignette-RandomEmployment,FL_11,,,1
4/22/2022 7:33,4/22/2022 7:42,IP Address,104.254.41.137,100,505,TRUE,4/22/2022 7:42,R_3L56H3bmqqmEzrV,,,,,37.9227,-83.261,anonymous,ZH-S,I agree,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,,89.671,92.286,300.139,3,7.452,102.613,103.465,21,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,2 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,5,8,10,Female,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2C3DMPRMJD80J,14,0,34763,Vignette-MeritOpportunity,FL_11,,,1
4/22/2022 7:34,4/22/2022 7:43,IP Address,45.22.52.1,100,499,TRUE,4/22/2022 7:43,R_125Bcns8omhIuok,,,,,33.7838,-84.4455,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,0,0,168.53,0,,,,,,,,,,,,,,,,,,,,,,,,5.83,22.678,25.198,6,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,7,6,9,6,9,Female,50 to 59,graduated from a 4 year college,"$50,001 to $70,000",Republican,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,ARK2ZTEWQWN0Q,0,4,83225,Vignette-RandomOpportunity,FL_14,,test-short,1
4/22/2022 7:37,4/22/2022 7:43,IP Address,98.255.71.199,100,365,TRUE,4/22/2022 7:43,R_1PUj6Sua2oSXSTX,,,,,38.6967,-121.313,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,0,0,63.117,0,,,,,,,,,,,,,,,,,,,,,,,,6.888,24.855,25.817,4,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,10,10,1,5,9,Male,40 to 49,"some college education, or 2 year college degree","$15,001 to $30,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A2FXIRL058Q3D8,0,4,82709,Vignette-RandomOpportunity,FL_14,,test-short,1
4/22/2022 7:38,4/22/2022 7:43,IP Address,99.57.195.233,100,323,TRUE,4/22/2022 7:43,R_1ocEyZkTbNuukzv,,,,,36.1174,-83.8164,anonymous,ZH-S,I agree,,,,,,At least 60% but below 80% of managers,0,0,49.125,0,5.713,91.204,92.165,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,9,9,1,10,9,Female,40 to 49,some graduate school attended or higher,"$130,001 to $170,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1D7DJQJIJG6EY,15,0,84554,Vignette-InfoEmployment,FL_11,,,1
4/22/2022 7:37,4/22/2022 7:43,IP Address,174.54.227.185,100,345,TRUE,4/22/2022 7:43,R_RsJzoxc8tL6NsZj,,,,,39.7459,-76.6859,anonymous,ZH-S,I agree,,,,,,At least 80% of managers,0,0,44.356,0,5.279,61.381,62.157,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,0,5,10,Female,30 to 39,completed high school,"$30,001 to $50,000",Other (please specify),socialist,The amount of inequality in society is very unacceptable.,Yes,,Yes,AGWSOBI4I4T9Z,15,0,54518,Vignette-InfoEmployment,FL_12,,,1
4/22/2022 7:39,4/22/2022 7:43,IP Address,65.207.92.90,100,249,TRUE,4/22/2022 7:43,R_42hNDm4XTYdrK0h,,,,,40.5885,-75.4642,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,0,0,45.353,0,2.54,63.248,64.027,19,Building tunnels in the soil,Help them grip the ground,Birdfeed,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To mark their territory,Weeks to months,Through their skin,Warm and wet,Via infrared,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,7,9,4,7,10,Male,40 to 49,"some college education, or 2 year college degree","$30,001 to $50,000",Libertarian,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AGJZZWAZKHM5Q,12,0,55357,Vignette-MeritEmployment,FL_13,tutorial-highrelevance,,1
4/22/2022 7:38,4/22/2022 7:43,IP Address,24.228.239.232,100,332,TRUE,4/22/2022 7:43,R_2YRHtChiez8alAh,,,,,40.9363,-74.6608,anonymous,ZH-S,I agree,,,,,At least 60% but below 80% of managers,,4.117,4.117,50.084,1,,,,,,,,,,,,,,,,,,,,,,,,10.446,28.377,30.521,6,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,8,8,4,4,7,Male,50 to 59,"some college education, or 2 year college degree","$30,001 to $50,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2RT88YOU8VHKO,0,4,29742,Vignette-InfoOpportunity,FL_14,,test-short,1
4/22/2022 7:34,4/22/2022 7:43,IP Address,104.9.38.104,100,564,TRUE,4/22/2022 7:44,R_2xMmEUcIak7LWvA,,,,,41.5398,-83.5894,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,0,0,64.771,0,7.995,79.661,81.557,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,7,5,2,8,Female,30 to 39,"some college education, or 2 year college degree","$30,001 to $50,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A3B2CBPTVAO6KH,15,0,36125,Vignette-RandomEmployment,FL_12,,,1
4/22/2022 7:33,4/22/2022 7:44,IP Address,71.60.35.43,100,614,TRUE,4/22/2022 7:44,R_vCZtiLuUTP0lAWJ,,,,,40.3469,-79.8689,anonymous,ZH-S,I agree,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,,3.69,15.789,173.685,4,8.591,158.7,159.409,24,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Casings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,6,7,8,5,4,Male,40 to 49,graduated from a 4 year college,"$0 to $15,000",Republican,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A21VSWO39YO5KM,14,0,98475,Vignette-MeritOpportunity,FL_14,,test-long,1
4/22/2022 7:38,4/22/2022 7:44,IP Address,174.54.110.192,100,328,TRUE,4/22/2022 7:44,R_2uQytN4cpaomKv8,,,,,39.761,-77.5672,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,1.182,49.496,65.465,9,5.7,65.101,67.682,68,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,9,2,9,2,6,Male,40 to 49,some graduate school attended or higher,"$70,001 to $100,000",Independent,,The amount of inequality in society is very reasonable.,Yes,,Yes,A2H6Q22X1V1FTX,15,0,54935,Vignette-RandomEmployment,FL_11,,,1
