startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q_recaptchascore,consent,ready_quiz7,quiz7_1,quiz7_2,quiz7_3,allocation_luck10,allocation_luck00,allocation_luck01,allocation_luck50,allocation_luck90,allocation_luck99,allocation_luck100,ready_quiz8,quiz8_1,quiz8_2,quiz8_3,edu_15v4_belief,edu_15v4_decision,edu_15v0_belief,edu_15v0_decision,edu_15v1_belief,edu_15v1_decision,edu_15v7_belief,edu_15v7_decision,edu_15v11_belief,edu_15v11_decision,edu_15v14_belief,edu_15v14_decision,edu_15v15_belief,edu_15v15_decision,ready_quiz9,quiz9_1,quiz9_2,quiz9_3,emp_15v4_belief,emp_15v4_decision,emp_15v0_belief,emp_15v0_decision,emp_15v1_belief,emp_15v1_decision,emp_15v7_belief,emp_15v7_decision,emp_15v11_belief,emp_15v11_decision,emp_15v14_belief,emp_15v14_decision,emp_15v15_belief,emp_15v15_decision,survey_consideration,q121_4_text,q121_7_text,survey_opinion_educ,survey_opinion_employ,survey_surpassingReasons,male,age,edu,income,party,q129_6_text,attitude,englishNative,q1211_2_text,followup,connectID,participantid,assignmentid,projectid
2023-07-20 23:57:09,2023-07-21 00:04:14,IP Address,24.27.89.53,100,425,True,2023-07-21 00:04:15,R_3kB57DoBlHnNIPM,,,,,32.9657,-96.8825,anonymous,EN,0.800000011920929,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,5,Worker A is paid $3 USD and Worker B is paid $3 USD.,0,Worker A is paid $3 USD and Worker B is paid $3 USD.,0,Worker A is paid $3 USD and Worker B is paid $3 USD.,10,Worker A is paid $3 USD and Worker B is paid $3 USD.,20,Worker A is paid $3 USD and Worker B is paid $3 USD.,34,Worker A is paid $3 USD and Worker B is paid $3 USD.,100,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,30 to 39,graduated from a 4 year college,I prefer not to answer,Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,68112AFABF74425F89F28C0B8E848D7A,68112AFABF74425F89F28C0B8E848D7A,5f7b1ae0-02f8-4491-bc6a-7817c0df8b92,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:47:20,2023-07-21 00:04:29,IP Address,173.21.33.179,100,1028,True,2023-07-21 00:04:29,R_3LdmmdmKAzoWsEh,,,,,40.3072,-88.1445,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Male,23 to 29,"some college education, or 2 year college degree","$15,001 to $30,000",Other (please specify),Socialist,The amount of inequality in society is very unacceptable.,Yes,,Yes,942F8765798D4C579F39E61F03BC5EC8,942F8765798D4C579F39E61F03BC5EC8,f61c3254-5aab-4f5f-8a08-7046e691ddd8,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:58:45,2023-07-21 00:05:19,IP Address,107.137.159.166,100,394,True,2023-07-21 00:05:20,R_2fxuGmIOGOeqU3j,,,,,35.2296,-80.843,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,5,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $3 USD and Worker B is paid $3 USD.,1,Worker A is paid $6 USD and Worker B is paid $0 USD.,20,Worker A is paid $6 USD and Worker B is paid $0 USD.,40,Worker A is paid $6 USD and Worker B is paid $0 USD.,46,Worker A is paid $6 USD and Worker B is paid $0 USD.,50,Worker A is paid $6 USD and Worker B is paid $0 USD.,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,"Worker B answered their 11 questions very carefully, while Worker A was not so careful when answering their 15 multiple-choice questions.",Male,40 to 49,some graduate school attended or higher,"$70,001 to $100,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,21CC1F4A3630480AAC403B2C1BD514C5,21CC1F4A3630480AAC403B2C1BD514C5,ec7bf77a-0a50-4e3a-969c-4541f4b6faae,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-21 00:03:59,2023-07-21 00:05:20,IP Address,50.53.28.53,100,81,True,2023-07-21 00:05:21,R_Wd6tSbbfViZX1VT,,,,,45.5152,-122.4167,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EEE2562F5690432DBE42C5C7F46D53D5,4aa438d5-0422-4c79-b29f-ee7849d921aa,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:59:06,2023-07-21 00:05:22,IP Address,144.163.42.191,100,375,True,2023-07-21 00:05:22,R_2YaZH4septnxvf1,,,,,33.5986,-86.3434,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Female,23 to 29,"some college education, or 2 year college degree","$50,001 to $70,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,42F7854A4B01409F9E316DC283CD79A4,42F7854A4B01409F9E316DC283CD79A4,d36fc073-9e5c-4c15-8d67-5ee3b61a9f96,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:45:52,2023-07-21 00:05:59,IP Address,162.84.163.173,100,1207,True,2023-07-21 00:06:00,R_3Ld9BhOPxFFzvuS,,,,,40.598,-73.9467,anonymous,EN,0.8999999761581421,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers as well as myself.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,50 to 59,graduated from a 4 year college,"$30,001 to $50,000",Independent,,I feel neutral about the current degree of inequality in society.,No (please specify your native language),Chinese,Yes,1AFA3BC3DF754EC691DB9DC6121C4F3C,1AFA3BC3DF754EC691DB9DC6121C4F3C,c66a51fd-26d4-42d2-a6ee-6836ada7924e,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:46:26,2023-07-21 00:06:05,IP Address,76.217.93.231,100,1178,True,2023-07-21 00:06:05,R_3rTKkby8O3csAAV,,,,,25.7689,-80.1946,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,19,Worker A is paid $5 USD and Worker B is paid $1 USD.,13,Worker A is paid $6 USD and Worker B is paid $0 USD.,11,Worker A is paid $5 USD and Worker B is paid $1 USD.,,Worker A is paid $6 USD and Worker B is paid $0 USD.,38,Worker A is paid $4 USD and Worker B is paid $2 USD.,45,Worker A is paid $3 USD and Worker B is paid $3 USD.,48,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,Worker B is more capable or skilled than Worker A.,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,574F4190651F4832972C9E78DE21BA0E,574F4190651F4832972C9E78DE21BA0E,cd70fc68-afd5-4d07-9275-99f86f3116f2,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:57:38,2023-07-21 00:06:47,IP Address,102.129.234.232,100,549,True,2023-07-21 00:06:48,R_1jDkLZyTxtJ1xgJ,,,,,32.7797,-96.8022,anonymous,EN,0.4000000059604645,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,27,Worker A is paid $6 USD and Worker B is paid $0 USD.,59,Worker A is paid $6 USD and Worker B is paid $0 USD.,80,Worker A is paid $6 USD and Worker B is paid $0 USD.,70,Worker A is paid $4 USD and Worker B is paid $2 USD.,60,Worker A is paid $3 USD and Worker B is paid $3 USD.,5,Worker A is paid $3 USD and Worker B is paid $3 USD.,0,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers was fair.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,Worker B studied the tutorial material more carefully (ie. taking more time to read and think about it) than Worker A did.,Female,30 to 39,some graduate school attended or higher,"$170,001 or above",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,8ECEB9495ED34E4ABDB219C2C3C1D8BB,8ECEB9495ED34E4ABDB219C2C3C1D8BB,20f58c52-a846-46a8-a63e-801fc03df727,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-21 00:05:37,2023-07-21 00:07:14,IP Address,73.62.122.136,100,97,True,2023-07-21 00:07:16,R_1mxQtYnBY4pYDDm,,,,,27.4888,-81.4357,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA1F5DF986044B2AB675DE17BA19ED1F,29fb72cf-976d-47f3-abb1-6b5f1681c738,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:48:18,2023-07-21 00:07:24,IP Address,159.223.173.92,100,1145,True,2023-07-21 00:07:24,R_3PF5vT84FenaUe1,,,,,40.793,-74.0247,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,40,Worker A is paid $5 USD and Worker B is paid $1 USD.,12,Worker A is paid $5 USD and Worker B is paid $1 USD.,15,Worker A is paid $4 USD and Worker B is paid $2 USD.,20,Worker A is paid $4 USD and Worker B is paid $2 USD.,20,Worker A is paid $4 USD and Worker B is paid $2 USD.,80,Worker A is paid $4 USD and Worker B is paid $2 USD.,50,Worker A is paid $4 USD and Worker B is paid $2 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers as well as myself.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Worker B put more effort than Worker A into answering the multiple-choice questions,,Female,23 to 29,graduated from a 4 year college,"$170,001 or above",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,43525690125D44EE930AD12BBE9F05C4,43525690125D44EE930AD12BBE9F05C4,49a68a5f-5e57-4965-b91d-59de09d987c7,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:55:10,2023-07-21 00:07:49,IP Address,163.116.147.30,100,758,True,2023-07-21 00:07:50,R_6QJ3MIINcFY7m5b,,,,,39.7388,-104.9868,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,087D9030446F4708A77326B5446D41EA,e14594ee-18ce-4a79-811b-4c3106caeca7,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:58:45,2023-07-21 00:08:02,IP Address,75.163.24.138,100,557,True,2023-07-21 00:08:03,R_1oaQ2TLespXb0p2,,,,,36.175,-115.1372,anonymous,EN,0.8999999761581421,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $2 USD and Worker B is paid $4 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Male,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Republican,,The amount of inequality in society is very reasonable.,Yes,,Yes,9E7674721CFE43FB93C752065AC75389,9E7674721CFE43FB93C752065AC75389,30b1a323-0e53-4ba9-8d78-3ad067a609c2,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-21 00:08:31,2023-07-21 00:10:46,IP Address,163.116.147.30,100,135,True,2023-07-21 00:10:47,R_2CQjf52HlDq5n2w,,,,,39.7388,-104.9868,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers as well as myself.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,23 to 29,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,087D9030446F4708A77326B5446D41EA,087D9030446F4708A77326B5446D41EA,e14594ee-18ce-4a79-811b-4c3106caeca7,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-21 00:01:36,2023-07-21 00:11:49,IP Address,99.30.125.216,100,613,True,2023-07-21 00:11:50,R_cMwkuqiL2ptbZKh,,,,,33.8992,-84.8572,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,23 to 29,"some college education, or 2 year college degree","$130,001 to $170,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,2A742CEBFEB242A2A8CF4C45BD1E4DE1,2A742CEBFEB242A2A8CF4C45BD1E4DE1,30eac282-a10c-41d7-a33b-da92d97dc9d1,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-21 00:00:07,2023-07-21 00:12:04,IP Address,97.65.135.106,100,717,True,2023-07-21 00:12:05,R_1Owqo0e1Kt3blv0,,,,,38.9779,-77.0806,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,1,Worker A is paid $5 USD and Worker B is paid $1 USD.,0,Worker A is paid $5 USD and Worker B is paid $1 USD.,0,Worker A is paid $5 USD and Worker B is paid $1 USD.,5,Worker A is paid $4 USD and Worker B is paid $2 USD.,15,Worker A is paid $4 USD and Worker B is paid $2 USD.,45,Worker A is paid $5 USD and Worker B is paid $1 USD.,50,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Male,30 to 39,some graduate school attended or higher,"$100,001 to $130,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,46C36D77E4B247AE95721BC9779FE422,46C36D77E4B247AE95721BC9779FE422,a7cb9665-36f4-454d-a71c-10adab15d066,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-21 00:00:54,2023-07-21 00:12:08,IP Address,68.11.216.161,100,674,True,2023-07-21 00:12:09,R_1IiRWgdV642d3zm,,,,,30.4431,-91.1287,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,5,Worker A is paid $4 USD and Worker B is paid $2 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,28,Worker A is paid $4 USD and Worker B is paid $2 USD.,39,Worker A is paid $4 USD and Worker B is paid $2 USD.,46,Worker A is paid $5 USD and Worker B is paid $1 USD.,49,Worker A is paid $5 USD and Worker B is paid $1 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,"Worker B answered their 11 questions very carefully, while Worker A was not so careful when answering their 15 multiple-choice questions.",Female,30 to 39,graduated from a 4 year college,"$0 to $15,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,17033210B1054BE6ABA131650A896433,17033210B1054BE6ABA131650A896433,999dfc3c-abf6-46d5-abb3-0a04655a14f2,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
2023-07-20 23:48:20,2023-07-21 00:12:09,IP Address,100.33.45.194,100,1428,True,2023-07-21 00:12:10,R_3hsu3zyrOB4kHIB,,,,,40.7123,-74.0068,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,87,Worker A is paid $4 USD and Worker B is paid $2 USD.,84,Worker A is paid $4 USD and Worker B is paid $2 USD.,78,Worker A is paid $3 USD and Worker B is paid $3 USD.,52,Worker A is paid $3 USD and Worker B is paid $3 USD.,79,Worker A is paid $4 USD and Worker B is paid $2 USD.,48,Worker A is paid $3 USD and Worker B is paid $3 USD.,4,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,"Worker B answered their 11 questions very carefully, while Worker A was not so careful when answering their 15 multiple-choice questions.",Female,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,DDB942727CA9479A88445C91787387EF,DDB942727CA9479A88445C91787387EF,cbcb5ec1-81ef-40f0-8a1a-9a3efaf7c7a6,36ddaedd-c0dd-444d-ad90-87b7563bb9ce
